loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,is_default
87989,5463,32350.0,5,21.98,893.11,E,E4,其他,普通企业,交通运输、仓储和邮政业,10+ years,0,0,2,0,0,2013-02-01,0,643.0,45,18.08,0.0,660.0,664.0,0.0,0,0,0.0,23603.0,78.4,1.0,Mar-1982,0.0,1.0,9.0,0.0,3.0,17.0,10.0,0.0,0.0
23895,5464,35000.0,3,17.86,1262.88,D,D5,公务员,高等教育机构,农、林、牧、渔业,10+ years,0,1,2,1,0,2015-10-01,0,74.0,30,15.53,1.0,660.0,664.0,0.0,21,2793,775.693633940143,15109.0,100.1,1.0,Dec-1998,0.0,1.0,6.0,0.0,14.0,9.0,6.0,0.0,0.0
450948,5465,15000.0,3,8.9,476.3,A,A5,工程师,政府机构,建筑业,2 years,1,1,1,0,0,2014-04-01,0,59.0,11,20.07,0.0,695.0,699.0,0.0,0,0,0.0,2933.0,65.2,0.0,Aug-2008,0.0,1.0,2.0,0.0,11.0,2.0,1.0,0.0,0.0
318928,5466,18000.0,5,12.29,403.05,C,C1,其他,普通企业,农、林、牧、渔业,,0,0,2,0,0,2015-05-01,0,196.0,14,11.52,0.0,670.0,674.0,1.0,0,0,0.0,10704.0,53.5,0.0,Dec-1980,0.0,1.0,5.0,0.0,7.0,15.0,12.0,0.0,1.0
74883,5467,8400.0,3,8.59,265.52,A,A5,工程师,普通企业,房地产业,,0,0,1,0,0,2016-07-01,2,493.0,42,15.72,0.0,685.0,689.0,1.0,0,0,0.0,12557.0,37.0,0.0,May-1998,5.0,1.0,7.0,,2.0,14.0,4.0,0.0,1.0
306704,5468,17000.0,3,9.16,541.87,B,B2,工程师,普通企业,国际组织,10+ years,0,1,0,0,0,2016-02-01,0,152.0,14,15.79,2.0,695.0,699.0,0.0,0,0,0.0,14893.0,53.6,0.0,Apr-1989,0.0,1.0,2.0,0.0,3.0,26.0,13.0,2.0,0.0
145642,5469,10000.0,3,15.05,346.9,C,C4,公务员,普通企业,房地产业,< 1 year,1,1,1,0,0,2017-09-01,4,5.0,4,12.64,0.0,665.0,669.0,1.0,0,0,0.0,9677.0,68.1,0.0,Jun-1996,4.0,1.0,5.0,0.0,4.0,8.0,5.0,0.0,0.0
552827,5470,18000.0,3,12.74,604.24,C,C1,工程师,上市企业,金融业,10+ years,0,2,1,0,0,2017-01-01,0,162.0,2,8.21,0.0,700.0,704.0,1.0,0,0,0.0,39154.0,50.0,0.0,Sep-2005,0.0,1.0,15.0,0.0,3.0,31.0,20.0,0.0,0.0
466198,5471,35000.0,5,11.53,770.27,B,B5,公务员,幼教与中小学校,房地产业,,2,0,1,1,5,2015-09-01,4,162.0,2,32.34,0.0,705.0,709.0,0.0,0,0,0.0,309530.0,78.0,0.0,Oct-1975,4.0,1.0,11.0,,4.0,27.0,16.0,0.0,0.0
168337,5472,16000.0,3,10.99,523.75,B,B4,其他,普通企业,金融业,2 years,1,1,1,1,5,2015-09-01,4,459.0,8,12.55,0.0,670.0,674.0,0.0,0,0,0.0,17509.0,89.8,1.0,Feb-1998,4.0,1.0,4.0,0.0,15.0,6.0,4.0,6.0,0.0
446106,5473,6000.0,3,13.98,205.01,C,C3,其他,幼教与中小学校,电力、热力生产供应业,1 year,1,0,2,0,0,2014-10-01,0,324.0,10,4.66,0.0,680.0,684.0,0.0,0,0,0.0,3881.0,84.4,0.0,Mar-2011,0.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0
252210,5474,7200.0,3,11.53,237.53,B,B5,工人,普通企业,住宿和餐饮业,8 years,0,1,1,0,0,2015-08-01,0,529.0,23,36.12,0.0,670.0,674.0,0.0,0,0,0.0,20922.0,55.2,0.0,Feb-2006,0.0,1.0,8.0,0.0,14.0,16.0,9.0,0.0,0.0
321238,5475,2400.0,3,11.99,79.71,B,B5,其他,上市企业,住宿和餐饮业,5 years,1,2,2,0,0,2011-05-01,10,60.0,30,9.99,0.0,670.0,674.0,0.0,0,0,0.0,1010.0,31.6,1.0,Nov-1998,7669.0,1.0,,,,,,,0.0
591423,5476,24000.0,5,11.99,533.75,C,C1,其他,普通企业,金融业,10+ years,2,2,0,0,0,2016-01-01,4,107.0,30,10.51,0.0,710.0,714.0,0.0,9,1305,688.5083019181352,18386.0,51.8,0.0,Oct-1985,4.0,1.0,5.0,0.0,3.0,11.0,5.0,0.0,0.0
64096,5477,23000.0,5,11.47,505.49,B,B5,其他,政府机构,住宿和餐饮业,10+ years,2,0,0,0,0,2016-03-01,0,301.0,21,22.42,1.0,680.0,684.0,0.0,0,0,0.0,19312.0,38.7,0.0,Jan-2001,0.0,1.0,2.0,0.0,11.0,20.0,10.0,0.0,0.0
50179,5478,28000.0,3,9.99,903.35,B,B3,其他,普通企业,金融业,2 years,2,2,0,0,0,2015-09-01,0,369.0,21,17.93,0.0,715.0,719.0,0.0,0,0,0.0,28305.0,48.7,0.0,Mar-1997,0.0,1.0,7.0,0.0,2.0,19.0,10.0,0.0,0.0
612809,5479,8000.0,3,14.33,274.71,C,C2,职员,普通企业,住宿和餐饮业,5 years,1,0,0,1,1,2013-09-01,5,166.0,8,14.9,0.0,740.0,744.0,0.0,24,3336,1020.1901503636376,9436.0,19.0,1.0,Apr-2007,3.0,1.0,11.0,0.0,0.0,15.0,8.0,0.0,0.0
778157,5480,9600.0,3,7.9,300.39,A,A4,其他,上市企业,公共服务、社会组织,10+ years,0,1,0,0,0,2012-09-01,3,33.0,22,16.58,0.0,765.0,769.0,0.0,0,0,0.0,4986.0,29.5,1.0,Aug-2001,53731.0,1.0,3.0,0.0,7.0,18.0,9.0,0.0,0.0
662476,5481,10000.0,5,19.52,262.28,E,E3,其他,政府机构,采矿业,10+ years,0,0,1,0,0,2015-05-01,8,120.0,21,12.35,0.0,670.0,674.0,0.0,0,0,0.0,7132.0,54.0,0.0,Sep-1999,9.0,1.0,6.0,0.0,13.0,10.0,6.0,1.0,0.0
309830,5482,16000.0,3,8.9,508.06,A,A5,公务员,普通企业,金融业,< 1 year,1,0,2,0,0,2014-02-01,4,53.0,19,27.18,0.0,675.0,679.0,0.0,0,0,0.0,25167.0,69.5,0.0,Oct-2003,4.0,1.0,5.0,0.0,6.0,21.0,12.0,0.0,0.0
178113,5483,15000.0,3,5.32,451.73,A,A1,其他,世界五百强,采矿业,10+ years,0,1,0,1,3,2015-07-01,4,48.0,10,30.95,1.0,720.0,724.0,0.0,2,40,8.033048288615595,16974.0,70.7,0.0,Oct-1976,4.0,1.0,2.0,0.0,33.0,9.0,5.0,0.0,0.0
192728,5484,9600.0,3,10.75,313.16,B,B4,公务员,普通企业,电力、热力生产供应业,4 years,1,0,1,0,0,2016-03-01,4,146.0,23,10.17,0.0,700.0,704.0,0.0,0,0,0.0,8142.0,69.0,0.0,Dec-2003,4.0,1.0,5.0,0.0,2.0,8.0,6.0,0.0,0.0
168687,5485,28800.0,3,12.79,967.48,C,C1,职员,上市企业,公共服务、社会组织,6 years,2,0,1,1,0,2016-08-01,0,145.0,8,5.89,0.0,690.0,694.0,0.0,0,0,0.0,27615.0,81.2,1.0,Nov-2001,0.0,1.0,4.0,0.0,3.0,8.0,5.0,0.0,0.0
385833,5486,36500.0,5,16.02,888.0,C,C5,工人,政府机构,住宿和餐饮业,9 years,0,1,2,0,0,2017-09-01,0,276.0,20,21.26,1.0,700.0,704.0,0.0,0,0,0.0,27647.0,43.2,0.0,Nov-1993,0.0,1.0,2.0,0.0,1.0,9.0,6.0,0.0,0.0
159520,5487,24000.0,5,7.89,485.38,A,A5,工人,政府机构,建筑业,10+ years,0,1,0,0,0,2015-08-01,4,45.0,21,14.02,0.0,715.0,719.0,0.0,0,0,0.0,29422.0,63.4,1.0,Feb-1998,4.0,1.0,7.0,0.0,3.0,15.0,9.0,0.0,1.0
468764,5488,1500.0,3,11.49,49.46,B,B5,职员,普通企业,信息传输、软件和信息技术服务业,9 years,2,0,2,1,3,2015-11-01,5,430.0,7,18.84,0.0,665.0,669.0,1.0,0,0,0.0,5899.0,69.4,0.0,Mar-2004,6.0,1.0,5.0,0.0,8.0,6.0,5.0,0.0,0.0
344677,5489,5000.0,3,13.33,169.27,C,C3,其他,普通企业,农、林、牧、渔业,1 year,1,0,1,0,0,2015-09-01,5,695.0,16,20.6,0.0,670.0,674.0,0.0,0,0,0.0,1609.0,64.4,1.0,Feb-2004,6.0,1.0,1.0,0.0,23.0,3.0,2.0,1.0,1.0
500300,5490,5000.0,3,10.99,163.67,B,B3,其他,普通企业,农、林、牧、渔业,10+ years,0,0,1,0,0,2014-07-01,4,301.0,21,32.65,1.0,665.0,669.0,0.0,0,0,0.0,4331.0,53.5,0.0,Mar-2008,4.0,1.0,5.0,0.0,2.0,10.0,3.0,0.0,1.0
242814,5491,15000.0,5,13.35,343.99,C,C2,其他,普通企业,文化和体育业,,0,0,2,0,0,2014-05-01,0,116.0,14,21.93,0.0,690.0,694.0,1.0,0,0,0.0,5886.0,44.9,0.0,Nov-2000,0.0,1.0,6.0,0.0,17.0,18.0,12.0,0.0,1.0
32579,5492,19000.0,5,15.22,454.21,C,C3,其他,幼教与中小学校,住宿和餐饮业,10+ years,1,0,2,0,0,2013-07-01,0,195.0,38,22.46,1.0,680.0,684.0,0.0,0,0,0.0,34613.0,81.4,1.0,Jul-1998,0.0,1.0,7.0,0.0,8.0,27.0,14.0,1.0,0.0
266021,5493,10000.0,3,10.99,327.34,B,B3,职员,普通企业,公共服务、社会组织,4 years,0,1,1,1,5,2014-08-01,7,495.0,14,15.63,0.0,690.0,694.0,0.0,0,0,0.0,14362.0,53.2,1.0,Jun-2002,8.0,1.0,4.0,0.0,14.0,11.0,5.0,4.0,0.0
504723,5494,8700.0,3,5.32,262.0,A,A1,其他,普通企业,住宿和餐饮业,8 years,0,0,0,0,0,2016-04-01,0,222.0,12,9.68,0.0,835.0,839.0,0.0,0,0,0.0,1581.0,3.4,0.0,Jan-1968,0.0,1.0,1.0,0.0,2.0,14.0,12.0,0.0,1.0
210514,5495,24000.0,5,9.17,500.19,B,B2,其他,普通企业,文化和体育业,< 1 year,0,1,1,0,0,2015-03-01,0,404.0,22,10.66,0.0,770.0,774.0,0.0,0,0,0.0,13910.0,17.7,0.0,Jun-1995,0.0,1.0,12.0,0.0,4.0,18.0,11.0,0.0,1.0
331585,5496,7700.0,3,27.34,315.77,G,G1,公务员,高等教育机构,建筑业,< 1 year,1,1,1,1,3,2016-03-01,0,4.0,3,17.35,2.0,670.0,674.0,0.0,0,0,0.0,1147.0,37.0,1.0,Apr-2009,0.0,1.0,2.0,0.0,23.0,5.0,3.0,2.0,0.0
334996,5497,35000.0,5,16.49,666.72,D,D3,公务员,世界五百强,建筑业,3 years,1,0,2,0,0,2011-09-01,0,242.0,8,20.49,0.0,730.0,734.0,0.0,0,0,0.0,30199.0,59.9,1.0,Apr-1992,193.0,1.0,,,,,,,0.0
797541,5498,7000.0,3,22.91,270.64,E,E1,其他,普通企业,交通运输、仓储和邮政业,10+ years,0,1,0,0,0,2017-05-01,0,125.0,9,19.04,0.0,680.0,684.0,0.0,0,0,0.0,44416.0,83.0,1.0,Mar-2004,0.0,1.0,6.0,,3.0,18.0,9.0,0.0,1.0
241944,5499,10000.0,3,8.9,317.54,A,A5,工人,政府机构,住宿和餐饮业,10+ years,0,0,1,1,0,2014-01-01,0,505.0,10,17.77,1.0,690.0,694.0,0.0,0,0,0.0,5068.0,30.0,0.0,Feb-1991,0.0,1.0,8.0,1.0,10.0,21.0,10.0,1.0,0.0
748577,5500,5000.0,3,5.42,150.8,A,A1,工人,政府机构,电力、热力生产供应业,10+ years,0,1,0,1,1,2011-06-01,2,627.0,43,11.3,0.0,800.0,804.0,0.0,0,0,0.0,9748.0,17.0,1.0,Oct-1982,289.0,1.0,,,,,,,0.0
602206,5501,10325.0,3,18.55,376.13,E,E2,其他,上市企业,金融业,,0,0,1,0,0,2015-07-01,2,56.0,8,12.71,0.0,700.0,704.0,0.0,0,0,0.0,5745.0,41.9,1.0,Nov-1992,5.0,1.0,7.0,0.0,2.0,13.0,5.0,0.0,0.0
237487,5502,12000.0,3,9.99,387.15,B,B3,工人,上市企业,建筑业,< 1 year,0,1,0,0,0,2015-06-01,2,701.0,30,14.18,1.0,680.0,684.0,0.0,0,0,0.0,5161.0,29.2,1.0,Oct-2004,5.0,1.0,3.0,0.0,3.0,9.0,6.0,0.0,0.0
32944,5503,16000.0,5,15.8,387.4,C,C3,其他,普通企业,金融业,7 years,0,0,2,0,0,2013-05-01,0,705.0,19,19.09,0.0,700.0,704.0,0.0,18,918,222.98917545719243,45079.0,59.8,0.0,Jul-1994,0.0,1.0,10.0,0.0,7.0,16.0,10.0,0.0,0.0
273821,5504,12000.0,3,5.32,361.38,A,A1,工人,普通企业,电力、热力生产供应业,5 years,1,0,0,0,0,2016-08-01,0,455.0,13,12.14,0.0,735.0,739.0,0.0,0,0,0.0,3214.0,5.9,0.0,Nov-1977,0.0,1.0,2.0,0.0,12.0,19.0,14.0,1.0,0.0
465291,5505,4000.0,3,9.17,127.52,B,B2,其他,普通企业,住宿和餐饮业,10+ years,0,0,1,0,0,2016-01-01,0,635.0,3,12.59,0.0,675.0,679.0,1.0,0,0,0.0,11942.0,62.9,0.0,Dec-1987,0.0,1.0,7.0,0.0,18.0,14.0,6.0,0.0,1.0
781340,5506,7000.0,3,10.99,229.14,B,B4,职员,普通企业,金融业,10+ years,0,0,0,1,1,2015-09-01,0,536.0,23,25.36,0.0,705.0,709.0,0.0,0,0,0.0,10686.0,44.3,0.0,Oct-1993,0.0,1.0,5.0,0.0,6.0,13.0,7.0,1.0,1.0
9516,5507,19200.0,5,29.69,617.54,F,F2,工人,政府机构,采矿业,3 years,1,1,1,1,2,2017-10-01,4,150.0,30,32.22,0.0,720.0,724.0,0.0,0,0,0.0,47440.0,63.7,0.0,Mar-1995,4.0,1.0,6.0,0.0,13.0,14.0,10.0,0.0,0.0
551194,5508,28000.0,3,6.89,863.16,A,A3,其他,上市企业,电力、热力生产供应业,10+ years,0,0,1,0,0,2015-12-01,4,104.0,23,15.42,0.0,715.0,719.0,0.0,0,0,0.0,48988.0,66.2,0.0,Jan-1974,4.0,1.0,8.0,0.0,6.0,23.0,9.0,0.0,0.0
225524,5509,15000.0,3,6.03,456.54,A,A1,工程师,政府机构,公共服务、社会组织,10+ years,0,2,2,1,2,2012-12-01,0,4.0,3,21.54,0.0,745.0,749.0,0.0,0,0,0.0,27558.0,67.7,0.0,Sep-1990,342.0,1.0,7.0,0.0,20.0,17.0,10.0,0.0,0.0
324705,5510,17000.0,3,8.49,536.57,B,B1,其他,世界五百强,文化和体育业,9 years,0,0,1,0,0,2016-01-01,0,19.0,14,22.15,1.0,675.0,679.0,0.0,0,0,0.0,29306.0,65.4,0.0,Nov-1995,0.0,1.0,5.0,0.0,14.0,16.0,5.0,0.0,0.0
690852,5511,32000.0,5,7.89,647.17,A,A5,其他,普通企业,国际组织,3 years,1,1,1,1,3,2016-03-01,0,111.0,8,17.58,0.0,780.0,784.0,0.0,0,0,0.0,6333.0,12.0,0.0,Nov-2001,0.0,1.0,2.0,0.0,11.0,18.0,8.0,0.0,1.0
713853,5512,29900.0,5,17.97,758.78,D,D4,其他,政府机构,住宿和餐饮业,2 years,1,0,0,0,0,2015-12-01,0,143.0,8,23.99,0.0,705.0,709.0,0.0,0,0,0.0,36408.0,97.9,0.0,Mar-1996,0.0,1.0,6.0,0.0,3.0,10.0,7.0,0.0,1.0
529537,5513,15000.0,3,11.53,494.86,B,B5,公务员,政府机构,建筑业,9 years,2,1,1,0,0,2015-10-01,0,27.0,12,20.69,0.0,700.0,704.0,0.0,0,0,0.0,6887.0,78.3,0.0,Dec-1997,0.0,1.0,3.0,0.0,7.0,3.0,3.0,0.0,0.0
417892,5514,6400.0,3,17.27,229.04,D,D2,其他,普通企业,交通运输、仓储和邮政业,1 year,1,0,1,1,0,2016-06-01,0,197.0,4,14.55,0.0,685.0,689.0,1.0,0,0,0.0,5174.0,52.8,0.0,Jun-1989,2.0,1.0,4.0,0.0,6.0,25.0,12.0,0.0,0.0
513973,5515,35000.0,3,7.89,1095.0,A,A5,工人,世界五百强,采矿业,,0,0,2,1,3,2015-10-01,4,469.0,27,23.75,0.0,690.0,694.0,0.0,0,0,0.0,34964.0,68.6,0.0,Jun-1993,4.0,1.0,9.0,0.0,4.0,20.0,13.0,2.0,0.0
436359,5516,25000.0,5,9.43,524.2,B,B1,职员,上市企业,采矿业,4 years,0,1,1,0,0,2018-04-01,6,588.0,4,10.09,0.0,800.0,804.0,0.0,0,0,0.0,7393.0,7.7,0.0,Jan-1977,7.0,1.0,5.0,0.0,50.0,14.0,9.0,0.0,0.0
182861,5517,10500.0,3,10.15,339.55,B,B2,工人,普通企业,文化和体育业,2 years,1,1,0,0,0,2014-07-01,4,512.0,21,17.25,0.0,695.0,699.0,0.0,0,0,0.0,8132.0,38.0,0.0,Sep-2010,4.0,1.0,3.0,0.0,3.0,13.0,6.0,0.0,0.0
378953,5518,12000.0,3,11.47,395.55,B,B5,工人,上市企业,采矿业,10+ years,1,0,1,1,0,2016-02-01,0,525.0,47,5.34,0.0,660.0,664.0,0.0,0,0,0.0,2656.0,35.9,0.0,Oct-1984,0.0,1.0,3.0,0.0,4.0,7.0,5.0,3.0,0.0
797203,5519,17000.0,3,13.11,573.7,B,B4,其他,普通企业,电力、热力生产供应业,9 years,0,0,2,0,0,2013-03-01,0,78.0,19,25.02,0.0,685.0,689.0,0.0,0,0,0.0,18359.0,72.3,1.0,Mar-2001,38.0,1.0,5.0,0.0,8.0,18.0,12.0,0.0,1.0
220372,5520,13000.0,5,16.02,316.28,C,C5,其他,世界五百强,信息传输、软件和信息技术服务业,,0,2,2,1,2,2017-06-01,0,209.0,21,19.5,1.0,690.0,694.0,0.0,0,0,0.0,7230.0,18.4,0.0,Jun-1976,0.0,1.0,4.0,0.0,7.0,24.0,12.0,5.0,0.0
59655,5521,11000.0,3,6.03,334.8,A,A1,公务员,普通企业,电力、热力生产供应业,10+ years,0,1,1,1,4,2011-12-01,0,126.0,38,15.33,0.0,775.0,779.0,0.0,0,0,0.0,10581.0,32.3,1.0,Oct-1990,193.0,1.0,,,,,,,0.0
158000,5522,4075.0,3,15.31,141.89,C,C5,职员,普通企业,电力、热力生产供应业,3 years,0,1,1,0,0,2016-05-01,0,387.0,19,20.24,0.0,665.0,669.0,1.0,0,0,0.0,2663.0,91.8,0.0,Nov-1994,0.0,1.0,2.0,0.0,3.0,8.0,3.0,0.0,1.0
714514,5523,20000.0,5,12.99,454.96,C,C2,其他,政府机构,金融业,8 years,0,1,0,1,2,2016-04-01,4,2.0,2,7.58,0.0,720.0,724.0,0.0,0,0,0.0,19230.0,49.2,0.0,Jul-2004,4.0,1.0,4.0,0.0,3.0,14.0,9.0,0.0,0.0
416817,5524,40000.0,3,14.49,1376.65,C,C4,其他,上市企业,电力、热力生产供应业,10+ years,0,1,2,1,5,2016-07-01,0,109.0,21,15.33,0.0,720.0,724.0,0.0,0,0,0.0,48082.0,64.3,0.0,Feb-2000,0.0,1.0,3.0,0.0,5.0,8.0,5.0,0.0,0.0
4758,5525,6725.0,3,18.84,245.97,E,E2,其他,上市企业,住宿和餐饮业,4 years,1,1,1,0,0,2015-02-01,0,505.0,10,14.4,1.0,660.0,664.0,0.0,0,0,0.0,2047.0,93.0,1.0,Mar-2000,0.0,1.0,2.0,0.0,9.0,4.0,3.0,2.0,0.0
324926,5526,18000.0,3,13.99,615.11,C,C3,工程师,普通企业,批发和零售业,10+ years,0,0,0,0,0,2016-12-01,0,404.0,22,25.3,0.0,695.0,699.0,0.0,0,0,0.0,18512.0,54.3,1.0,Dec-2002,0.0,1.0,6.0,0.0,11.0,11.0,9.0,2.0,0.0
637278,5527,32000.0,5,12.69,723.04,C,C2,工程师,幼教与中小学校,电力、热力生产供应业,8 years,0,1,2,1,0,2015-07-01,0,208.0,28,36.81,0.0,685.0,689.0,1.0,0,0,0.0,20974.0,48.2,1.0,Apr-1995,0.0,1.0,5.0,0.0,25.0,19.0,9.0,0.0,0.0
223467,5528,30000.0,3,17.09,1070.93,D,D1,职员,普通企业,交通运输、仓储和邮政业,< 1 year,1,2,1,2,0,2017-10-01,0,33.0,22,19.08,0.0,735.0,739.0,0.0,0,0,0.0,10084.0,32.5,0.0,Jun-2000,0.0,1.0,4.0,0.0,4.0,8.0,4.0,0.0,0.0
646109,5529,12000.0,5,15.41,288.07,D,D1,公务员,上市企业,住宿和餐饮业,5 years,1,0,0,1,0,2015-12-01,0,61.0,31,26.27,0.0,675.0,679.0,0.0,0,0,0.0,6710.0,67.1,0.0,Aug-1997,0.0,1.0,3.0,0.0,22.0,7.0,6.0,0.0,0.0
77346,5530,9600.0,3,6.83,295.68,A,A3,其他,普通企业,采矿业,10+ years,0,0,0,0,0,2018-06-01,0,505.0,10,25.7,0.0,725.0,729.0,0.0,0,0,0.0,23676.0,61.7,0.0,Feb-1994,0.0,1.0,8.0,0.0,9.0,11.0,4.0,0.0,0.0
147102,5531,6000.0,3,7.89,187.72,A,A5,公务员,政府机构,金融业,2 years,0,1,0,1,5,2015-08-01,4,386.0,19,24.77,0.0,750.0,754.0,0.0,0,0,0.0,6231.0,26.2,1.0,Apr-1997,4.0,1.0,5.0,0.0,7.0,13.0,5.0,0.0,0.0
585959,5532,4375.0,3,21.15,165.17,E,E2,其他,政府机构,文化和体育业,10+ years,1,1,1,0,0,2013-09-01,0,432.0,10,31.73,2.0,665.0,669.0,1.0,0,0,0.0,3737.0,24.8,1.0,Oct-1997,28405.0,1.0,3.0,0.0,9.0,7.0,6.0,0.0,1.0
543726,5533,22425.0,3,12.99,755.48,C,C1,公务员,政府机构,信息传输、软件和信息技术服务业,10+ years,1,0,2,1,0,2014-10-01,4,268.0,8,32.59,2.0,660.0,664.0,0.0,0,0,0.0,16502.0,56.7,0.0,Mar-1995,4.0,1.0,11.0,0.0,6.0,24.0,9.0,2.0,0.0
359646,5534,10000.0,3,23.88,391.7,E,E2,职员,普通企业,信息传输、软件和信息技术服务业,< 1 year,1,0,0,0,0,2017-10-01,2,17.0,13,2.89,2.0,690.0,694.0,0.0,0,0,0.0,0.0,0.0,1.0,Aug-2011,5.0,1.0,0.0,0.0,12.0,2.0,2.0,0.0,1.0
303345,5535,12000.0,3,11.44,395.37,B,B4,其他,普通企业,交通运输、仓储和邮政业,10+ years,0,1,0,3,5,2015-01-01,2,550.0,8,34.07,0.0,670.0,674.0,0.0,0,0,0.0,25924.0,58.5,1.0,Oct-1994,5.0,1.0,10.0,0.0,15.0,23.0,11.0,0.0,1.0
207665,5536,9600.0,3,6.24,293.1,A,A2,其他,政府机构,农、林、牧、渔业,4 years,0,0,0,1,4,2015-07-01,2,170.0,23,5.26,0.0,705.0,709.0,0.0,0,0,0.0,1233.0,8.3,0.0,May-2005,5.0,1.0,3.0,0.0,38.0,11.0,8.0,0.0,0.0
517206,5537,18500.0,3,13.11,624.32,B,B4,职员,世界五百强,住宿和餐饮业,7 years,1,0,2,0,0,2012-05-01,0,182.0,8,20.11,0.0,700.0,704.0,0.0,0,0,0.0,15878.0,86.3,1.0,Apr-2002,58698.0,1.0,,,,,,,0.0
280426,5538,15000.0,3,6.92,462.61,A,A4,其他,普通企业,金融业,5 years,1,0,0,1,0,2015-04-01,0,143.0,8,22.7,0.0,720.0,724.0,0.0,0,0,0.0,6342.0,17.4,0.0,Jul-1994,0.0,1.0,4.0,0.0,5.0,17.0,8.0,2.0,0.0
373556,5539,20000.0,3,6.49,612.89,A,A2,职员,幼教与中小学校,电力、热力生产供应业,9 years,0,0,1,1,4,2015-01-01,2,524.0,20,8.79,0.0,820.0,824.0,0.0,0,0,0.0,2331.0,7.0,0.0,Jan-2003,5.0,1.0,2.0,0.0,2.0,10.0,7.0,0.0,0.0
196376,5540,9600.0,3,12.79,322.5,C,C1,工人,高等教育机构,制造业,10+ years,1,0,1,1,4,2016-10-01,0,253.0,21,31.45,1.0,660.0,664.0,0.0,0,0,0.0,8216.0,82.2,0.0,Jun-2006,0.0,1.0,3.0,0.0,10.0,4.0,2.0,0.0,0.0
380153,5541,20000.0,5,11.49,439.76,B,B4,其他,上市企业,金融业,4 years,0,1,2,1,5,2011-08-01,4,235.0,8,12.92,0.0,770.0,774.0,0.0,0,0,0.0,20638.0,60.5,1.0,Mar-1995,1019.0,1.0,,,,,,,0.0
661465,5542,4200.0,3,11.99,139.49,B,B3,职员,幼教与中小学校,交通运输、仓储和邮政业,5 years,1,0,0,0,0,2014-02-01,3,104.0,23,22.38,0.0,690.0,694.0,1.0,0,0,0.0,3979.0,20.0,1.0,Nov-1989,3.0,1.0,5.0,0.0,5.0,19.0,16.0,5.0,0.0
363899,5543,12000.0,3,6.99,370.48,A,A3,其他,上市企业,金融业,10+ years,0,0,1,1,2,2016-01-01,0,355.0,18,8.03,0.0,685.0,689.0,1.0,0,0,0.0,19188.0,30.7,0.0,Mar-1999,0.0,1.0,9.0,0.0,12.0,45.0,28.0,0.0,0.0
782180,5544,11500.0,3,11.99,381.91,B,B5,工人,普通企业,金融业,5 years,1,0,1,0,0,2014-12-01,0,32.0,21,16.51,0.0,720.0,724.0,0.0,0,0,0.0,11158.0,38.1,1.0,Nov-1991,0.0,1.0,6.0,0.0,2.0,13.0,4.0,0.0,0.0
693962,5545,19200.0,5,13.99,446.66,C,C4,职员,政府机构,交通运输、仓储和邮政业,10+ years,0,2,1,2,1,2015-07-01,0,145.0,8,25.44,0.0,675.0,679.0,1.0,0,0,0.0,12830.0,55.5,0.0,May-1989,0.0,1.0,13.0,0.0,23.0,25.0,12.0,8.0,0.0
410999,5546,27450.0,5,20.49,734.77,E,E4,职员,普通企业,建筑业,4 years,0,1,1,0,0,2015-03-01,4,36.0,13,20.71,0.0,690.0,694.0,0.0,0,0,0.0,29142.0,73.6,1.0,Oct-2003,4.0,1.0,8.0,0.0,8.0,19.0,12.0,0.0,1.0
451295,5547,25000.0,5,8.19,509.19,A,A5,职员,政府机构,采矿业,3 years,1,0,1,1,2,2015-01-01,0,129.0,30,14.83,0.0,735.0,739.0,0.0,0,0,0.0,25118.0,38.9,0.0,Sep-2001,0.0,1.0,6.0,0.0,6.0,15.0,7.0,0.0,0.0
644117,5548,20000.0,5,12.62,451.19,C,C1,其他,上市企业,公共服务、社会组织,10+ years,0,1,0,1,5,2017-07-01,2,156.0,18,30.07,0.0,720.0,724.0,0.0,0,0,0.0,25700.0,27.9,0.0,Jun-1992,5.0,1.0,13.0,0.0,12.0,21.0,12.0,0.0,0.0
293196,5549,8000.0,3,9.99,258.1,B,B3,其他,高等教育机构,金融业,10+ years,0,0,0,0,0,2015-04-01,0,300.0,9,15.89,0.0,665.0,669.0,0.0,0,0,0.0,31272.0,92.2,0.0,Sep-2003,0.0,1.0,5.0,0.0,1.0,11.0,6.0,0.0,0.0
201108,5550,15000.0,3,7.69,467.91,A,A4,其他,政府机构,电力、热力生产供应业,10+ years,0,1,1,1,0,2014-10-01,4,156.0,18,29.5,0.0,745.0,749.0,0.0,0,0,0.0,19521.0,26.5,1.0,Apr-1996,4.0,1.0,10.0,0.0,9.0,23.0,12.0,0.0,0.0
